56.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,FINE;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,FINEST;WORKFLOW,FINER
05:52:02.0 (199939829)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.REUNIFICATIONASSESSMENT|"Reunification Assess (4 more) ..."
05:52:02.0 (199942652)|HEAP_ALLOCATE|[12]|Bytes:25
05:52:02.0 (199990575)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.REVERT_QI_FLAG|"revertQiAssessmentDo (5 more) ..."
05:52:02.0 (199993756)|HEAP_ALLOCATE|[12]|Bytes:3
05:52:02.0 (200038826)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.RFA|"RFA"
05:52:02.0 (200042511)|HEAP_ALLOCATE|[12]|Bytes:20
05:52:02.0 (200090045)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.RFA_BACKOFFICE_STAFF|"RFA Backoffice Staff"
05:52:02.0 (200092914)|HEAP_ALLOCATE|[12]|Bytes:19
05:52:02.0 (200140092)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.RFA_FOR_COMPLAINTS_RECORD_TYPE|"Cross_Report_RFA_PC"
05:52:02.0 (200143441)|HEAP_ALLOCATE|[12]|Bytes:8
05:52:02.0 (200189581)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.RFA_HOME|"RFA Home"
05:52:02.0 (200192608)|HEAP_ALLOCATE|[12]|Bytes:29
05:52:02.0 (200239471)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.RFA_SUPERVISOR_PERMISSION_SET|"RFA_Supervisor_Permi (9 more) ..."
05:52:02.0 (200242725)|HEAP_ALLOCATE|[12]|Bytes:35
05:52:02.0 (200289856)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.RFA_SUPERVISOR_PERMISSION_SET_GROUP|"RFA_Supervisor_Permi (15 more) ..."
05:52:02.0 (200295705)|HEAP_ALLOCATE|[12]|Bytes:31
05:52:02.0 (200344276)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.RFA_WORKER_PERMISSION_SET_GROUP|"RFA_Worker_Permissio (11 more) ..."
05:52:02.0 (200347570)|HEAP_ALLOCATE|[12]|Bytes:17
05:52:02.0 (200394298)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.RFI_COMMUNICATION|"RFI Communication"
05:52:02.0 (200397269)|HEAP_ALLOCATE|[12]|Bytes:15
05:52:02.0 (200444011)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.RISKASSESSMENT|"Risk Assessment"
05:52:02.0 (200446895)|HEAP_ALLOCATE|[12]|Bytes:17
05:52:02.0 (200495140)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.RISKREASSESSMENT|"Risk Reassessment"
05:52:02.0 (200498034)|HEAP_ALLOCATE|[12]|Bytes:43
05:52:02.0 (200544222)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ROI_Consent_Forms|"Releases_of_Informat (23 more) ..."
05:52:02.0 (200547411)|HEAP_ALLOCATE|[12]|Bytes:4
05:52:02.0 (200592710)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ROLE|"role"
05:52:02.0 (200595667)|HEAP_ALLOCATE|[12]|Bytes:8
05:52:02.0 (200663672)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.ROWCAUSE|"RowCause"
05:52:02.0 (200667521)|HEAP_ALLOCATE|[12]|Bytes:7
05:52:02.0 (200717009)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.RUNAWAY|"Runaway"
05:52:02.0 (200720583)|HEAP_ALLOCATE|[12]|Bytes:27
05:52:02.0 (200767700)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.RUNAWAY_OR_ABDUCTED_WARRANT|"Runaway or Abducted  (7 more) ..."
05:52:02.0 (200770589)|HEAP_ALLOCATE|[12]|Bytes:26
05:52:02.0 (200818163)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SAFELY_SURRENDERED_BABY|"Safely_Surrendered_B (6 more) ..."
05:52:02.0 (200821114)|HEAP_ALLOCATE|[12]|Bytes:17
05:52:02.0 (200870683)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SAFETYASSESSMENT|"Safety Assessment"
05:52:02.0 (200873654)|HEAP_ALLOCATE|[12]|Bytes:15
05:52:02.0 (200924899)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SAFETY_ALERT|"Safety_Alert__c"
05:52:02.0 (200927887)|HEAP_ALLOCATE|[12]|Bytes:14
05:52:02.0 (200978399)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SAFETY_ALERT_FIELD|"SafetyAlert__c"
05:52:02.0 (200981823)|HEAP_ALLOCATE|[12]|Bytes:40
05:52:02.0 (201034402)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SAF_ALERT_STRING|"Other;Threat or Assa (20 more) ..."
05:52:02.0 (201042623)|HEAP_ALLOCATE|[12]|Bytes:10
05:52:02.0 (201123603)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SALESFORCE|"Salesforce"
05:52:02.0 (201130970)|HEAP_ALLOCATE|[12]|Bytes:2
05:52:02.0 (201181516)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SALUTATION_NA|"NA"
05:52:02.0 (201184951)|HEAP_ALLOCATE|[12]|Bytes:28
05:52:02.0 (201233638)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SAME_AS_LOCATION_OF_CHILD|"Same_as_Location_of_ (8 more) ..."
05:52:02.0 (201236712)|HEAP_ALLOCATE|[12]|Bytes:17
05:52:02.0 (201285093)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SAMPLE_ASSESSMENT|"Sample Assessment"
05:52:02.0 (201288005)|HEAP_ALLOCATE|[12]|Bytes:14
05:52:02.0 (201334241)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SAMPLE_METHOD|"sampleFunction"
05:52:02.0 (201337532)|HEAP_ALLOCATE|[12]|Bytes:8
05:52:02.0 (201383376)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SATURDAY|"Saturday"
05:52:02.0 (201386543)|HEAP_ALLOCATE|[12]|Bytes:9
05:52:02.0 (201434776)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCHEDULED|"Scheduled"
05:52:02.0 (201437696)|HEAP_ALLOCATE|[12]|Bytes:9
05:52:02.0 (201484949)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCHEDULED_VALUE|"Scheduled"
05:52:02.0 (201488106)|HEAP_ALLOCATE|[12]|Bytes:7
05:52:02.0 (201538070)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCHEMA|"Schema."
05:52:02.0 (201541134)|HEAP_ALLOCATE|[12]|Bytes:29
05:52:02.0 (201589698)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCHOOL_DISCIPLINARY_ISSUES|"School_Disciplinary_ (9 more) ..."
05:52:02.0 (201592599)|HEAP_ALLOCATE|[12]|Bytes:15
05:52:02.0 (201660049)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCHOOL_DISTRICT|"School District"
05:52:02.0 (201664192)|HEAP_ALLOCATE|[12]|Bytes:46
05:52:02.0 (201711666)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCPASSESSMENT|"SDM Substitute Care  (26 more) ..."
05:52:02.0 (201714687)|HEAP_ALLOCATE|[12]|Bytes:12
05:52:02.0 (201788667)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING|"Screening__c"
05:52:02.0 (201793673)|HEAP_ALLOCATE|[12]|Bytes:130
05:52:02.0 (201868939)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENINGQUERY|"Select id,Sensitive_ (110 more) ..."
05:52:02.0 (201873894)|HEAP_ALLOCATE|[12]|Bytes:20
05:52:02.0 (201940792)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_ADDRESS|"Screening_Address__c"
05:52:02.0 (201946916)|HEAP_ALLOCATE|[12]|Bytes:35
05:52:02.0 (202006077)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_ADDRESS_TRIGGER_HELPER|"CARES_ScreeningAddre (15 more) ..."
05:52:02.0 (202013670)|HEAP_ALLOCATE|[12]|Bytes:23
05:52:02.0 (202068605)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_ALLEGATION|"Screening_Allegation (3 more) ..."
05:52:02.0 (202071794)|HEAP_ALLOCATE|[12]|Bytes:39
05:52:02.0 (202137496)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_ALLEGATION_TRIGGER_HANDLER|"CARES_ScreeningAlleg (19 more) ..."
05:52:02.0 (202140636)|HEAP_ALLOCATE|[12]|Bytes:18
05:52:02.0 (202193976)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_APPROVAL|"Screening Approval"
05:52:02.0 (202197229)|HEAP_ALLOCATE|[12]|Bytes:31
05:52:02.0 (202249407)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_APPROVAL_NOTIF|"Screening_Approval_N (11 more) ..."
05:52:02.0 (202252392)|HEAP_ALLOCATE|[12]|Bytes:26
05:52:02.0 (202304546)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_APPROVAL_PROCESS|"Screening_Approval_P (6 more) ..."
05:52:02.0 (202307716)|HEAP_ALLOCATE|[12]|Bytes:87
05:52:02.0 (202358592)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_LOCKED_ERROR|"This Screening has b (67 more) ..."
05:52:02.0 (202361560)|HEAP_ALLOCATE|[12]|Bytes:9
05:52:02.0 (202424171)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_OBJ|"Screening"
05:52:02.0 (202427487)|HEAP_ALLOCATE|[12]|Bytes:19
05:52:02.0 (202481251)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_PERSON|"Screening_Person__c"
05:52:02.0 (202484222)|HEAP_ALLOCATE|[12]|Bytes:31
05:52:02.0 (202533712)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_REQ_MODIFICATION_NOTIF|"Screening Requires M (11 more) ..."
05:52:02.0 (202536843)|HEAP_ALLOCATE|[12]|Bytes:16
05:52:02.0 (202586603)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_SHARE|"Screening__Share"
05:52:02.0 (202589687)|HEAP_ALLOCATE|[12]|Bytes:8
05:52:02.0 (202661244)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_STATUS_APPROVED|"Approved"
05:52:02.0 (202664685)|HEAP_ALLOCATE|[12]|Bytes:22
05:52:02.0 (202720491)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_STATUS_MODIFICATIONS_REQUIRED|"Modifications Requir (2 more) ..."
05:52:02.0 (202723561)|HEAP_ALLOCATE|[12]|Bytes:7
05:52:02.0 (202774839)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_STATUS_PENDING|"Pending"
05:52:02.0 (202777940)|HEAP_ALLOCATE|[12]|Bytes:8
05:52:02.0 (202829316)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_STATUS_RECALLED|"Recalled"
05:52:02.0 (202832321)|HEAP_ALLOCATE|[12]|Bytes:11
05:52:02.0 (202882386)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_STATUS_RESUBMITTED|"Resubmitted"
05:52:02.0 (202888400)|HEAP_ALLOCATE|[12]|Bytes:15
05:52:02.0 (202940571)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCREENING_UPDATE|"screeningupdate"
05:52:02.0 (202943466)|HEAP_ALLOCATE|[12]|Bytes:18
05:52:02.0 (203001206)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCRP_APPROXAGE|"Approximate_Age__c"
05:52:02.0 (203006428)|HEAP_ALLOCATE|[12]|Bytes:18
05:52:02.0 (203064562)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCRP_ATRISK_OF_CSEC|"At_risk_of_CSEC__c"
05:52:02.0 (203068079)|HEAP_ALLOCATE|[12]|Bytes:18
05:52:02.0 (203118441)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCRP_COLLATERALTYPE|"Collateral_Type__c"
05:52:02.0 (203121439)|HEAP_ALLOCATE|[12]|Bytes:12
05:52:02.0 (203173576)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCRP_COUNTY|"CountyNew__c"
05:52:02.0 (203176553)|HEAP_ALLOCATE|[12]|Bytes:12
05:52:02.0 (203230445)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCRP_DOB|"Birthdate__c"
05:52:02.0 (203233458)|HEAP_ALLOCATE|[12]|Bytes:13
05:52:02.0 (203286538)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCRP_FIRSTNAME|"First_Name__c"
05:52:02.0 (203289899)|HEAP_ALLOCATE|[12]|Bytes:12
05:52:02.0 (203345521)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCRP_LASTNAME|"Last_Name__c"
05:52:02.0 (203348604)|HEAP_ALLOCATE|[12]|Bytes:7
05:52:02.0 (203404413)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCRP_ROLE|"Role__c"
05:52:02.0 (203407589)|HEAP_ALLOCATE|[12]|Bytes:12
05:52:02.0 (203473436)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCRP_SCREENING|"Screening__c"
05:52:02.0 (203476606)|HEAP_ALLOCATE|[12]|Bytes:21
05:52:02.0 (203530634)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCRP_UNKNOWN|"UnknownPersonCheck__ (1 more) ..."
05:52:02.0 (203533622)|HEAP_ALLOCATE|[12]|Bytes:12
05:52:02.0 (203584503)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCRRELATION|"Screening__r"
05:52:02.0 (203587554)|HEAP_ALLOCATE|[12]|Bytes:17
05:52:02.0 (203668753)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_ADD_LINE_1|"Address_line_1__c"
05:52:02.0 (203677506)|HEAP_ALLOCATE|[12]|Bytes:17
05:52:02.0 (203729513)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_ADD_LINE_2|"Address_line_2__c"
05:52:02.0 (203732618)|HEAP_ALLOCATE|[12]|Bytes:20
05:52:02.0 (203782429)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_CALLER_FIRST_NAME|"Caller_First_Name__c"
05:52:02.0 (203788496)|HEAP_ALLOCATE|[12]|Bytes:19
05:52:02.0 (203838460)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_CALLER_LAST_NAME|"Caller_Last_Name__c"
05:52:02.0 (203841325)|HEAP_ALLOCATE|[12]|Bytes:14
05:52:02.0 (203889916)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_CALLER_TYPE|"Caller_Type__c"
05:52:02.0 (203892920)|HEAP_ALLOCATE|[12]|Bytes:17
05:52:02.0 (203942475)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_CALL_NARRATIVE|"Call_Narrative__c"
05:52:02.0 (203945382)|HEAP_ALLOCATE|[12]|Bytes:18
05:52:02.0 (203994114)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_CALSAWS_DETAILS|"CalSAWS_Details__c"
05:52:02.0 (203996940)|HEAP_ALLOCATE|[12]|Bytes:21
05:52:02.0 (204045664)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_CALSAWS_VALIDATION|"CalSAWS_Validation__ (1 more) ..."
05:52:02.0 (204049173)|HEAP_ALLOCATE|[12]|Bytes:26
05:52:02.0 (204096955)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_CALSAWS_VALIDATION_DATE|"CalSAWS_Validation_D (6 more) ..."
05:52:02.0 (204099793)|HEAP_ALLOCATE|[12]|Bytes:7
05:52:02.0 (204150997)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_CITY|"City__c"
05:52:02.0 (204154455)|HEAP_ALLOCATE|[12]|Bytes:36
05:52:02.0 (204205593)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COMMUNITY_RESOURCE_ADD_LINE_1|"Community_Resource_A (16 more) ..."
05:52:02.0 (204208803)|HEAP_ALLOCATE|[12]|Bytes:36
05:52:02.0 (204254349)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COMMUNITY_RESOURCE_ADD_LINE_2|"Community_Resource_A (16 more) ..."
05:52:02.0 (204257175)|HEAP_ALLOCATE|[12]|Bytes:26
05:52:02.0 (204303725)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COMMUNITY_RESOURCE_CITY|"Community_Resource_C (6 more) ..."
05:52:02.0 (204306598)|HEAP_ALLOCATE|[12]|Bytes:28
05:52:02.0 (204389515)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COMMUNITY_RESOURCE_COUNTY|"Community_Resource_C (8 more) ..."
05:52:02.0 (204394386)|HEAP_ALLOCATE|[12]|Bytes:33
05:52:02.0 (204450637)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COMMUNITY_RESOURCE_DESCRIPTION|"Community_Resource_D (13 more) ..."
05:52:02.0 (204453813)|HEAP_ALLOCATE|[12]|Bytes:27
05:52:02.0 (204504461)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COMMUNITY_RESOURCE_EMAIL|"Community_Resource_E (7 more) ..."
05:52:02.0 (204507415)|HEAP_ALLOCATE|[12]|Bytes:32
05:52:02.0 (204557695)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COMMUNITY_RESOURCE_FAX|"Community_Resource_F (12 more) ..."
05:52:02.0 (204560718)|HEAP_ALLOCATE|[12]|Bytes:26
05:52:02.0 (204628653)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COMMUNITY_RESOURCE_NAME|"Community_Resource_N (6 more) ..."
05:52:02.0 (204635479)|HEAP_ALLOCATE|[12]|Bytes:34
05:52:02.0 (204684809)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COMMUNITY_RESOURCE_PHONE|"Community_Resource_P (14 more) ..."
05:52:02.0 (204687714)|HEAP_ALLOCATE|[12]|Bytes:27
05:52:02.0 (204733721)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COMMUNITY_RESOURCE_STATE|"Community_Resource_S (7 more) ..."
05:52:02.0 (204736509)|HEAP_ALLOCATE|[12]|Bytes:16
05:52:02.0 (204782873)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COMMUNITY_RESOURCE_TYPE|"Referral_Type__c"
05:52:02.0 (204786263)|HEAP_ALLOCATE|[12]|Bytes:30
05:52:02.0 (204833569)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COMMUNITY_RESOURCE_ZIP_CODE|"Community_Resource_Z (10 more) ..."
05:52:02.0 (204836426)|HEAP_ALLOCATE|[12]|Bytes:15
05:52:02.0 (204888464)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COUNTRY_CODE|"Country_Code__c"
05:52:02.0 (204891872)|HEAP_ALLOCATE|[12]|Bytes:9
05:52:02.0 (204943937)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_COUNTY|"County__c"
05:52:02.0 (204947082)|HEAP_ALLOCATE|[12]|Bytes:16
05:52:02.0 (204998193)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_DATE_TIME_VALUE|"Date_and_Time__c"
05:52:02.0 (205001126)|HEAP_ALLOCATE|[12]|Bytes:8
05:52:02.0 (205055108)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_EMAIL|"Email__c"
05:52:02.0 (205058162)|HEAP_ALLOCATE|[12]|Bytes:29
05:52:02.0 (205118372)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_EMPLOYER_ORGANIZATION_NAME|"Employer_Organizatio (9 more) ..."
05:52:02.0 (205124084)|HEAP_ALLOCATE|[12]|Bytes:13
05:52:02.0 (205187739)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_FAX_NUMBER|"Fax_Number__c"
05:52:02.0 (205191713)|HEAP_ALLOCATE|[12]|Bytes:19
05:52:02.0 (205246349)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_INTERPRETER_NAME|"Interpreter_Name__c"
05:52:02.0 (205251433)|HEAP_ALLOCATE|[12]|Bytes:21
05:52:02.0 (205309466)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_INTERPRETER_NEEDED|"Interpreter_Needed__ (1 more) ..."
05:52:02.0 (205313000)|HEAP_ALLOCATE|[12]|Bytes:27
05:52:02.0 (205377533)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_LAW_ENFORCEMENT_BAGDE|"Law_Enforcement_Badg (7 more) ..."
05:52:02.0 (205382563)|HEAP_ALLOCATE|[12]|Bytes:26
05:52:02.0 (205436499)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_MANDATED_REPORTER_OTHER|"Mandated_Reporter_Ot (6 more) ..."
05:52:02.0 (205439883)|HEAP_ALLOCATE|[12]|Bytes:25
05:52:02.0 (205498946)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_MANDATED_REP_TYPE|"Mandated_Reporter_Ty (5 more) ..."
05:52:02.0 (205510276)|HEAP_ALLOCATE|[12]|Bytes:19
05:52:02.0 (205581843)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_METHOD_OF_REPORT|"Method_of_Report__c"
05:52:02.0 (205587798)|HEAP_ALLOCATE|[12]|Bytes:19
05:52:02.0 (205681435)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_PERSON|"Screening_Person__c"
05:52:02.0 (205687560)|HEAP_ALLOCATE|[12]|Bytes:8
05:52:02.0 (205754901)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_PHONE|"Phone__c"
05:52:02.0 (205762559)|HEAP_ALLOCATE|[12]|Bytes:21
05:52:02.0 (205817449)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_PREFERRED_LANGUAGE|"Preferred_Language__ (1 more) ..."
05:52:02.0 (205820491)|HEAP_ALLOCATE|[12]|Bytes:36
05:52:02.0 (205870959)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_PREF_METHOD_OF_COMM|"Preferred_Method_of_ (16 more) ..."
05:52:02.0 (205874182)|HEAP_ALLOCATE|[12]|Bytes:22
05:52:02.0 (205924089)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_REASON_FOR_CALL|"Reason_for_the_Call_ (2 more) ..."
05:52:02.0 (205927131)|HEAP_ALLOCATE|[12]|Bytes:26
05:52:02.0 (205975927)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_SAFELY_SURRENDERED_BABY|"Safely_Surrendered_B (6 more) ..."
05:52:02.0 (205978879)|HEAP_ALLOCATE|[12]|Bytes:26
05:52:02.0 (206029735)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_SCAR_FORM_RECEIVED_DATE|"SCAR_Form_Received_D (6 more) ..."
05:52:02.0 (206033967)|HEAP_ALLOCATE|[12]|Bytes:21
05:52:02.0 (206082908)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_SCAT_FORM_RECEIVED|"SCAR_Form_Received__ (1 more) ..."
05:52:02.0 (206085839)|HEAP_ALLOCATE|[12]|Bytes:17
05:52:02.0 (206135477)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_SCREENING_NAME|"Screening_Name__c"
05:52:02.0 (206138539)|HEAP_ALLOCATE|[12]|Bytes:8
05:52:02.0 (206188153)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_STATE|"State__c"
05:52:02.0 (206191206)|HEAP_ALLOCATE|[12]|Bytes:24
05:52:02.0 (206244763)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_VALID_PERSON|"Validated_Person_Nam (4 more) ..."
05:52:02.0 (206247595)|HEAP_ALLOCATE|[12]|Bytes:11
05:52:02.0 (206301169)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SCR_ZIP_CODE|"Zip_Code__c"
05:52:02.0 (206304194)|HEAP_ALLOCATE|[12]|Bytes:29
05:52:02.0 (206359668)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SDMINHOMEASSESSMENT|"SDM In-Home Safety A (9 more) ..."
05:52:02.0 (206362750)|HEAP_ALLOCATE|[12]|Bytes:14
05:52:02.0 (206428355)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SDMINHOMEASSESSMENTRECORDTYPEAPINAME|"In_Home_Safety"
05:52:02.0 (206434962)|HEAP_ALLOCATE|[12]|Bytes:28
05:52:02.0 (206488186)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SDMREUNIFICATIONASSESSMENT|"SDM Reunification As (8 more) ..."
05:52:02.0 (206491164)|HEAP_ALLOCATE|[12]|Bytes:28
05:52:02.0 (206545314)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SDMREUNIFICATIONASSESSMENTRECORDTYPEAPINAME|"SDM_Reunification_As (8 more) ..."
05:52:02.0 (206548886)|HEAP_ALLOCATE|[12]|Bytes:19
05:52:02.0 (206601178)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SDMRISKASSESSMENT|"SDM Risk Assessment"
05:52:02.0 (206623422)|HEAP_ALLOCATE|[12]|Bytes:19
05:52:02.0 (206678886)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SDMRISKASSESSMENTRECORDTYPEAPINAME|"SDM_Risk_Assessment"
05:52:02.0 (206682255)|HEAP_ALLOCATE|[12]|Bytes:21
05:52:02.0 (206735333)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SDMRISKREASSESSMENT|"SDM Risk Reassessmen (1 more) ..."
05:52:02.0 (206738351)|HEAP_ALLOCATE|[12]|Bytes:21
05:52:02.0 (206787466)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SDMRISKREASSESSMENTRECORDTYPEAPINAME|"SDM_Risk_Reassessmen (1 more) ..."
05:52:02.0 (206790335)|HEAP_ALLOCATE|[12]|Bytes:9
05:52:02.0 (206839134)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SEALED|"Sealed__c"
05:52:02.0 (206842283)|HEAP_ALLOCATE|[12]|Bytes:8
05:52:02.0 (206898000)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SEARCHKEYSTR|"?search="
05:52:02.0 (206901311)|HEAP_ALLOCATE|[12]|Bytes:9
05:52:02.0 (206953182)|VARIABLE_ASSIGNMENT|[12]|CARES_AppConstants.SECONDARY|"Secondary"
05:52:02.0 (206956393)|HEAP_ALLOCATE|[12]|Bytes:17
