61.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;NBA,INFO;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,FINER
00:39:12.0 (138053630)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DISCONTINUED_STRING|"Discontinued"
00:39:12.0 (138056505)|HEAP_ALLOCATE|[35]|Bytes:34
00:39:12.0 (138075277)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DISPLAY_FOLIO_ASSIGNMENT_ERROR_MESSAGE|"displayFolioAssignme (14 more) ..."
00:39:12.0 (138078109)|HEAP_ALLOCATE|[35]|Bytes:14
00:39:12.0 (138098055)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DISPOSITION|"Disposition__c"
00:39:12.0 (138101020)|HEAP_ALLOCATE|[35]|Bytes:9
00:39:12.0 (138120614)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DISPOSITION_STATUS_COMPLETED|"Completed"
00:39:12.0 (138123477)|HEAP_ALLOCATE|[35]|Bytes:7
00:39:12.0 (138142842)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DISPOSITION_STATUS_PENDING|"Pending"
00:39:12.0 (138145709)|HEAP_ALLOCATE|[35]|Bytes:17
00:39:12.0 (138164506)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DISPOSITION_STATUS_PROMOTE_TO_CASE|"Promote to a Case"
00:39:12.0 (138167385)|HEAP_ALLOCATE|[35]|Bytes:90
00:39:12.0 (138187260)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DISPO_STATUS_ERROR|"All allegations for  (70 more) ..."
00:39:12.0 (138190071)|HEAP_ALLOCATE|[35]|Bytes:16
00:39:12.0 (138210025)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DMLEXCEPTION|"My DML EXCEPTION"
00:39:12.0 (138212922)|HEAP_ALLOCATE|[35]|Bytes:58
00:39:12.0 (138233147)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DMLSTATENTSUSEDSTRING|"3. Number of DML sta (38 more) ..."
00:39:12.0 (138236093)|HEAP_ALLOCATE|[35]|Bytes:11
00:39:12.0 (138257001)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOCID_PARAMETER|"\"docId\" : \""
00:39:12.0 (138260099)|HEAP_ALLOCATE|[35]|Bytes:18
00:39:12.0 (138283420)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOCUMENTGENERATION|"DocumentGeneration"
00:39:12.0 (138286501)|HEAP_ALLOCATE|[35]|Bytes:25
00:39:12.0 (138319131)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOCUMENT_CREATION_STATUS|"getDocumentCreationS (5 more) ..."
00:39:12.0 (138322584)|HEAP_ALLOCATE|[35]|Bytes:16
00:39:12.0 (138343523)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOCUMENT_ENVELOPE|"DocumentEnvelope"
00:39:12.0 (138346749)|HEAP_ALLOCATE|[35]|Bytes:24
00:39:12.0 (138368201)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOCUMENT_ENVELOPE_NAME|"Sample Document Enve (4 more) ..."
00:39:12.0 (138371053)|HEAP_ALLOCATE|[35]|Bytes:17
00:39:12.0 (138391258)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOCUMENT_RECIPIENT|"DocumentRecipient"
00:39:12.0 (138394204)|HEAP_ALLOCATE|[35]|Bytes:12
00:39:12.0 (138414255)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOC_CATEGORY_KEY|"doc_category"
00:39:12.0 (138417190)|HEAP_ALLOCATE|[35]|Bytes:76
00:39:12.0 (138437927)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOC_GEN|"Document was generat (56 more) ..."
00:39:12.0 (138440758)|HEAP_ALLOCATE|[35]|Bytes:5
00:39:12.0 (138460078)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOC_ID|"docId"
00:39:12.0 (138462904)|HEAP_ALLOCATE|[35]|Bytes:8
00:39:12.0 (138482095)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOC_NAME|"doc_name"
00:39:12.0 (138484891)|HEAP_ALLOCATE|[35]|Bytes:6
00:39:12.0 (138504088)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOC_NAME1|"soc832"
00:39:12.0 (138507031)|HEAP_ALLOCATE|[35]|Bytes:6
00:39:12.0 (138525198)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOC_NAME2|"soc833"
00:39:12.0 (138527929)|HEAP_ALLOCATE|[35]|Bytes:6
00:39:12.0 (138546166)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOC_NAME3|"soc834"
00:39:12.0 (138548867)|HEAP_ALLOCATE|[35]|Bytes:8
00:39:12.0 (138566653)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOC_NAME4|"bcia8583"
00:39:12.0 (138569393)|HEAP_ALLOCATE|[35]|Bytes:42
00:39:12.0 (138589060)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOES_SCREENING_REQUIRE_CALLBACK|"Does_this_screening_ (22 more) ..."
00:39:12.0 (138591951)|HEAP_ALLOCATE|[35]|Bytes:31
00:39:12.0 (138611710)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOMESTIC_PARTNERSHIP_APPLICANT|"DomesticPartnershipA (11 more) ..."
00:39:12.0 (138614528)|HEAP_ALLOCATE|[35]|Bytes:28
00:39:12.0 (138634511)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOMESTIC_PARTNERSHIP_CITY|"Domestic_Partnership (8 more) ..."
00:39:12.0 (138637329)|HEAP_ALLOCATE|[35]|Bytes:28
00:39:12.0 (138656138)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOMESTIC_PARTNERSHIP_DATE|"Domestic_Partnership (8 more) ..."
00:39:12.0 (138659007)|HEAP_ALLOCATE|[35]|Bytes:33
00:39:12.0 (138679089)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOMESTIC_PARTNERSHIP_NON_APP|"DomesticPartneshipNo (13 more) ..."
00:39:12.0 (138681936)|HEAP_ALLOCATE|[35]|Bytes:29
00:39:12.0 (138702577)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOMESTIC_PARTNERSHIP_STATE|"Domestic_Partnership (9 more) ..."
00:39:12.0 (138705695)|HEAP_ALLOCATE|[35]|Bytes:11
00:39:12.0 (138743937)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DOUBLE_QUOTE|"&doubleQuot"
00:39:12.0 (138747004)|HEAP_ALLOCATE|[35]|Bytes:12
00:39:12.0 (138766227)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DRUG_ALLERGY|"Drug Allergy"
00:39:12.0 (138769322)|HEAP_ALLOCATE|[35]|Bytes:63
00:39:12.0 (138788452)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DUPLICATE_ADDRESS_TYPE_VALIDATION_ERROR_MSG|"The selected Address (43 more) ..."
00:39:12.0 (138791300)|HEAP_ALLOCATE|[35]|Bytes:106
00:39:12.0 (138818128)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DUPLICATE_DATE|"A Legal Authority wi (86 more) ..."
00:39:12.0 (138821235)|HEAP_ALLOCATE|[35]|Bytes:68
00:39:12.0 (138842757)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.DUPLICATE_ERROR|"Only one record with (48 more) ..."
00:39:12.0 (138845629)|HEAP_ALLOCATE|[35]|Bytes:35
00:39:12.0 (138863128)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.Data_Pipeline_Tester_Permission_Set|"Data_Pipeline_Tester (15 more) ..."
00:39:12.0 (138866063)|HEAP_ALLOCATE|[35]|Bytes:8
00:39:12.0 (138886031)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EAT_FAIL_NOTIF_DEV_NAME|"EAT_FAIL"
00:39:12.0 (138888767)|HEAP_ALLOCATE|[35]|Bytes:27
00:39:12.0 (138909103)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EAT_FAIL_NOTIF_TITLE|"CalSAWS Transaction  (7 more) ..."
00:39:12.0 (138911808)|HEAP_ALLOCATE|[35]|Bytes:35
00:39:12.0 (138932121)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EAT_RECORD_ALERT_CATEGORY|"Eligibility_Applicat (15 more) ..."
00:39:12.0 (138934857)|HEAP_ALLOCATE|[35]|Bytes:5
00:39:12.0 (138955038)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EAT_STATUS_ERROR|"Error"
00:39:12.0 (138957715)|HEAP_ALLOCATE|[35]|Bytes:17
00:39:12.0 (138977977)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EAT_STATUS_FAILED_BAD_DATA|"Failed - Bad Data"
00:39:12.0 (138980692)|HEAP_ALLOCATE|[35]|Bytes:9
00:39:12.0 (139000491)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EDUCATION|"Education"
00:39:12.0 (139003875)|HEAP_ALLOCATE|[35]|Bytes:26
00:39:12.0 (139024425)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EDUCATION_RIGHTS_HOLDER|"Education_Rights_Hol (6 more) ..."
00:39:12.0 (139027335)|HEAP_ALLOCATE|[35]|Bytes:21
00:39:12.0 (139048327)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EDUCATION_TYPE|"Language(s) Certifie (1 more) ..."
00:39:12.0 (139051104)|HEAP_ALLOCATE|[35]|Bytes:2
00:39:12.0 (139071670)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EIGHT_DAYS|"-8"
00:39:12.0 (139074464)|HEAP_ALLOCATE|[35]|Bytes:10
00:39:12.0 (139093561)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EIN|"11-5678001"
00:39:12.0 (139096304)|HEAP_ALLOCATE|[35]|Bytes:14
00:39:12.0 (139117226)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY|"Eligibility__c"
00:39:12.0 (139120047)|HEAP_ALLOCATE|[35]|Bytes:38
00:39:12.0 (139139835)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_APPLICATION_TRANSACTION|"Eligibility_Applicat (18 more) ..."
00:39:12.0 (139142660)|HEAP_ALLOCATE|[35]|Bytes:6
00:39:12.0 (139162975)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_APPROVAL|"Active"
00:39:12.0 (139165736)|HEAP_ALLOCATE|[35]|Bytes:6
00:39:12.0 (139186962)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_DENIAL|"Denied"
00:39:12.0 (139189819)|HEAP_ALLOCATE|[35]|Bytes:38
00:39:12.0 (139211203)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_DENIAL_NOTIFICATION|"Eligibility_Denial_C (18 more) ..."
00:39:12.0 (139213914)|HEAP_ALLOCATE|[35]|Bytes:40
00:39:12.0 (139236198)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_DENIAL_TITLE|"Eligibility Denial R (20 more) ..."
00:39:12.0 (139238950)|HEAP_ALLOCATE|[35]|Bytes:53
00:39:12.0 (139260300)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_DISCONTINUED_BODY|"Eligibility Disconti (33 more) ..."
00:39:12.0 (139263103)|HEAP_ALLOCATE|[35]|Bytes:48
00:39:12.0 (139284813)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_DISCONTINUED_TITLE|"Eligibility Disconti (28 more) ..."
00:39:12.0 (139287917)|HEAP_ALLOCATE|[35]|Bytes:17
00:39:12.0 (139311412)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_MODULE|"CARES-Eligibility"
00:39:12.0 (139314350)|HEAP_ALLOCATE|[35]|Bytes:21
00:39:12.0 (139335310)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_PERSON|"Eligibility_Person__ (1 more) ..."
00:39:12.0 (139338259)|HEAP_ALLOCATE|[35]|Bytes:23
00:39:12.0 (139359613)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_RECORD_ALERT_CATEGORY|"Eligibility_Applicat (3 more) ..."
00:39:12.0 (139362393)|HEAP_ALLOCATE|[35]|Bytes:8
00:39:12.0 (139383137)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_RECORD_STATUS_ARCHIVED|"Archived"
00:39:12.0 (139385821)|HEAP_ALLOCATE|[35]|Bytes:22
00:39:12.0 (139405851)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_REQUEST_STATUS_DETERMINATION_RECIEVED|"Determination Receiv (2 more) ..."
00:39:12.0 (139408694)|HEAP_ALLOCATE|[35]|Bytes:10
00:39:12.0 (139427965)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_REQUEST_STATUS_NOREQUEST|"No Request"
00:39:12.0 (139430683)|HEAP_ALLOCATE|[35]|Bytes:6
00:39:12.0 (139450943)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_STATUS_ACTIVE|"Active"
00:39:12.0 (139453785)|HEAP_ALLOCATE|[35]|Bytes:6
00:39:12.0 (139473395)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_STATUS_DENIED|"Denied"
00:39:12.0 (139476328)|HEAP_ALLOCATE|[35]|Bytes:7
00:39:12.0 (139497547)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_STATUS_PENDING|"Pending"
00:39:12.0 (139500529)|HEAP_ALLOCATE|[35]|Bytes:11
00:39:12.0 (139521552)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_TYPE_FOSTER_CARE|"Foster Care"
00:39:12.0 (139524380)|HEAP_ALLOCATE|[35]|Bytes:7
00:39:12.0 (139545121)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_TYPE_KIN_GAP|"Kin-GAP"
00:39:12.0 (139547846)|HEAP_ALLOCATE|[35]|Bytes:8
00:39:12.0 (139609775)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_TYPE_MEDICAL|"Medi-Cal"
00:39:12.0 (139613587)|HEAP_ALLOCATE|[35]|Bytes:18
00:39:12.0 (139636585)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIBILITY_WOKER_ROLE|"Eligibility Worker"
00:39:12.0 (139639464)|HEAP_ALLOCATE|[35]|Bytes:28
00:39:12.0 (139660179)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ELIGIB_PERSON_ISGOODCAUSE|"No - Refer for Child (8 more) ..."
00:39:12.0 (139663239)|HEAP_ALLOCATE|[35]|Bytes:20
00:39:12.0 (139684184)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EMAIL|"sysadmin@testorg.com"
00:39:12.0 (139687237)|HEAP_ALLOCATE|[35]|Bytes:5
00:39:12.0 (139709277)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EMAILVALUE|"email"
00:39:12.0 (139729198)|HEAP_ALLOCATE|[35]|Bytes:16
00:39:12.0 (139751487)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EMAIL_ADDRESS|"Email_Address__c"
00:39:12.0 (139754457)|HEAP_ALLOCATE|[35]|Bytes:5
00:39:12.0 (139776038)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EMAIL_ENCODING_KEY|"UTF-8"
00:39:12.0 (139778787)|HEAP_ALLOCATE|[35]|Bytes:7
00:39:12.0 (139799434)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EMAIL_ID|"emailId"
00:39:12.0 (139802476)|HEAP_ALLOCATE|[35]|Bytes:16
00:39:12.0 (139824016)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EMAIL_OR_ELECTRONIC|"Email/Electronic"
00:39:12.0 (139826925)|HEAP_ALLOCATE|[35]|Bytes:13
00:39:12.0 (139851161)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EMAIL_PARAMETER|"\"emailId\" : \""
00:39:12.0 (139854290)|HEAP_ALLOCATE|[35]|Bytes:20
00:39:12.0 (139877221)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EMAIL_STRING|"sysadmin@testorg.com"
00:39:12.0 (139879971)|HEAP_ALLOCATE|[35]|Bytes:15
00:39:12.0 (139901107)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EMOTIONAL_ABUSE|"Emotional Abuse"
00:39:12.0 (139903943)|HEAP_ALLOCATE|[35]|Bytes:3
00:39:12.0 (139924430)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EMPLOYER|"Dev"
00:39:12.0 (139927548)|HEAP_ALLOCATE|[35]|Bytes:10
00:39:12.0 (139948837)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EMPTY_LIST|"Empty List"
00:39:12.0 (139951793)|HEAP_ALLOCATE|[35]|Bytes:24
00:39:12.0 (139974195)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EMPTY_LIST_ERROR|"List should not be e (4 more) ..."
00:39:12.0 (139977049)|HEAP_ALLOCATE|[35]|Bytes:16
00:39:12.0 (139998895)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ENCODINGJSON|"application/json"
00:39:12.0 (140001725)|HEAP_ALLOCATE|[35]|Bytes:2
00:39:12.0 (140023560)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ENDING|"\","
00:39:12.0 (140026470)|HEAP_ALLOCATE|[35]|Bytes:1
00:39:12.0 (140047540)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ENDING_TAG|"}"
00:39:12.0 (140050296)|HEAP_ALLOCATE|[35]|Bytes:11
00:39:12.0 (140070780)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.END_DATE|"End_Date__c"
00:39:12.0 (140073718)|HEAP_ALLOCATE|[35]|Bytes:37
00:39:12.0 (140096233)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.END_DATED_ADDRESS_DELETE_ERROR|"End dated Addresses  (17 more) ..."
00:39:12.0 (140098990)|HEAP_ALLOCATE|[35]|Bytes:24
00:39:12.0 (140122037)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ENR_DOC_NAME_FOLIO|"er_not_ref_disp_on_f (4 more) ..."
00:39:12.0 (140124872)|HEAP_ALLOCATE|[35]|Bytes:8
00:39:12.0 (140145850)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ENR_DOC_NAME_KEY|"doc_name"
00:39:12.0 (140148618)|HEAP_ALLOCATE|[35]|Bytes:28
00:39:12.0 (140170614)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ENR_DOC_NAME_SCREENING|"er_not_ref_disp_on_s (8 more) ..."
00:39:12.0 (140173586)|HEAP_ALLOCATE|[35]|Bytes:16
00:39:12.0 (140194630)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ENTERED_IN_ERROR|"Entered in Error"
00:39:12.0 (140197346)|HEAP_ALLOCATE|[35]|Bytes:24
00:39:12.0 (140219360)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ENVIRONMENT_AT_REMOVAL_UPDATED|"Legal guardian house (4 more) ..."
00:39:12.0 (140222168)|HEAP_ALLOCATE|[35]|Bytes:1
00:39:12.0 (140243435)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EQUALTO|"="
00:39:12.0 (140246226)|HEAP_ALLOCATE|[35]|Bytes:2
00:39:12.0 (140266671)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EQUAL_COMPARISON|"=="
00:39:12.0 (140269437)|HEAP_ALLOCATE|[35]|Bytes:5
00:39:12.0 (140291118)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERROR|"error"
00:39:12.0 (140293980)|HEAP_ALLOCATE|[35]|Bytes:72
00:39:12.0 (140316814)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERROR_DUPLICATE_SPL|"Only one of each spe (52 more) ..."
00:39:12.0 (140319799)|HEAP_ALLOCATE|[35]|Bytes:86
00:39:12.0 (140344701)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERROR_FILTER_ASSIGNMENT_PERSON|"Please select an use (66 more) ..."
00:39:12.0 (140347829)|HEAP_ALLOCATE|[35]|Bytes:23
00:39:12.0 (140370811)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERROR_MESSAGE_WHEN_INSERT_FAILS|"Record Insertion Fai (3 more) ..."
00:39:12.0 (140373639)|HEAP_ALLOCATE|[35]|Bytes:20
00:39:12.0 (140395632)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERROR_MESSAGE_WHEN_UPDATE_FAILS|"Record Update Failed"
00:39:12.0 (140398530)|HEAP_ALLOCATE|[35]|Bytes:50
00:39:12.0 (140422593)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERROR_MIN_AGE|"\"Min Age\" value must (30 more) ..."
00:39:12.0 (140425498)|HEAP_ALLOCATE|[35]|Bytes:81
00:39:12.0 (140450696)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERROR_MSG|"There are Allegation (61 more) ..."
00:39:12.0 (140453524)|HEAP_ALLOCATE|[35]|Bytes:46
00:39:12.0 (140478484)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERROR_MSG_COMP_REC_EXIST|"Record with \"complet (26 more) ..."
00:39:12.0 (140481856)|HEAP_ALLOCATE|[35]|Bytes:87
00:39:12.0 (140506220)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERROR_MSG_READY_TO_SEND|"Document has been ge (67 more) ..."
00:39:12.0 (140509017)|HEAP_ALLOCATE|[35]|Bytes:41
00:39:12.0 (140533955)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERROR_MSG_SENT|"Record cannot be edi (21 more) ..."
00:39:12.0 (140536837)|HEAP_ALLOCATE|[35]|Bytes:108
00:39:12.0 (140560461)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERROR_UNIT_INACTIVATION_CASELOAD|"Unit cannot be close (88 more) ..."
00:39:12.0 (140563289)|HEAP_ALLOCATE|[35]|Bytes:118
00:39:12.0 (140586154)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERROR_UNIT_INACTIVATION_UNITMEMBER|"Unit cannot be close (98 more) ..."
00:39:12.0 (140588927)|HEAP_ALLOCATE|[35]|Bytes:25
00:39:12.0 (140612307)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERR_DOCUMENT_GENERATED|"ERR_Document_Generat (5 more) ..."
00:39:12.0 (140615123)|HEAP_ALLOCATE|[35]|Bytes:8
00:39:12.0 (140637964)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERR_STATUS|"Status: "
00:39:12.0 (140640819)|HEAP_ALLOCATE|[35]|Bytes:12
00:39:12.0 (140663126)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERR_STATUSCODE|"StatusCode: "
00:39:12.0 (140665826)|HEAP_ALLOCATE|[35]|Bytes:5
00:39:12.0 (140687666)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ERR_URL|"Url: "
00:39:12.0 (140691271)|HEAP_ALLOCATE|[35]|Bytes:8
00:39:12.0 (140740393)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ER_STAFF|"ER Staff"
00:39:12.0 (140743786)|HEAP_ALLOCATE|[35]|Bytes:28
00:39:12.0 (140767211)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ER_SUPERVIOR_PERMISSION_SET|"ER_Supervisor_Permis (8 more) ..."
00:39:12.0 (140770064)|HEAP_ALLOCATE|[35]|Bytes:34
00:39:12.0 (140792170)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ER_SUPERVIOR_PERMISSION_SET_GROUP|"ER_Supervisor_Permis (14 more) ..."
00:39:12.0 (140795050)|HEAP_ALLOCATE|[35]|Bytes:79
00:39:12.0 (140818418)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ER_SUPERVISOR_ERROR|"You cannot submit fo (59 more) ..."
00:39:12.0 (140821348)|HEAP_ALLOCATE|[35]|Bytes:24
00:39:12.0 (140843897)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ER_WORKER_PERMISSION_SET|"ER_Worker_Permission (4 more) ..."
00:39:12.0 (140846677)|HEAP_ALLOCATE|[35]|Bytes:30
00:39:12.0 (140871873)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ER_WORKER_PERMISSION_SET_GROUP|"ER_Worker_Permission (10 more) ..."
00:39:12.0 (140874760)|HEAP_ALLOCATE|[35]|Bytes:6
00:39:12.0 (140896971)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ER_WORKER_ROLE_FIRST_WORD|"Worker"
00:39:12.0 (140899818)|HEAP_ALLOCATE|[35]|Bytes:5
00:39:12.0 (140922801)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.ESIGN|"eSign"
00:39:12.0 (140925543)|HEAP_ALLOCATE|[35]|Bytes:13
00:39:12.0 (140948628)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EVALUATED_OUT|"Evaluated Out"
00:39:12.0 (140952020)|HEAP_ALLOCATE|[35]|Bytes:12
00:39:12.0 (140975435)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EVALUATE_OUT|"Evaluate Out"
00:39:12.0 (140978193)|HEAP_ALLOCATE|[35]|Bytes:5
00:39:12.0 (141001006)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EXACT|"Exact"
00:39:12.0 (141004584)|HEAP_ALLOCATE|[35]|Bytes:14
00:39:12.0 (141027972)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EXACTADDRESS1|"ExactAddress1:"
00:39:12.0 (141030922)|HEAP_ALLOCATE|[35]|Bytes:9
00:39:12.0 (141054561)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EXCEMESS|"Exception"
00:39:12.0 (141057348)|HEAP_ALLOCATE|[35]|Bytes:74
00:39:12.0 (141083091)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EXCEPTIONMESSAGE|"Exception is not log (54 more) ..."
00:39:12.0 (141085851)|HEAP_ALLOCATE|[35]|Bytes:20
00:39:12.0 (141110152)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EXCEPTIONSTRING|"Test class exception"
00:39:12.0 (141113062)|HEAP_ALLOCATE|[35]|Bytes:35
00:39:12.0 (141137306)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EXCEPTION_CLASS_NAME|"CARES_CreateErrorLog (15 more) ..."
00:39:12.0 (141140090)|HEAP_ALLOCATE|[35]|Bytes:57
00:39:12.0 (141163164)|VARIABLE_ASSIGNMENT|[35]|CARES_AppConstants.EXCEPTION_MESSAGE_IP|"An exception has bee (37 more) ..."
